0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
30.443374598807868,24.347317744154058,22.08413571756075,24.400962861072898,17.50068775790919,9.856029344337468,10.690050435579998,20.965612104539204,74.94337459880795,35.643282897753316,18.158184319119663,16.829894543787255,10.506648326455803,7.910820724438346,15.457588262265018,49.48991288399813,45.54287024300776,17.88766620816135,16.149472718936273,29.026593305823056,21.613709307657032,15.89569005043559,24.867491976157726,49.09147180192563,13.81934892251259,12.253553415864268,21.36588720770287,47.24392480513537,32.15772581384689,17.517881705639628,15.522696011004157,19.49128839981659,41.59880788629067,26.963319578175174,26.412883998165956,32.367491976157794,26.00252177900048,15.819578175149001,11.156808803301244,17.15038972948189,121.40967446125612,46.29344337459884,16.33333333333329,14.152911508482381,9.180880330123689,6.101329665291162,11.361072902338387,56.32003668042196,45.288629069234126,15.272810637322277,28.002980284273214,88.53690967446087,58.69486474094459,17.012838147638703,16.463319578175124,33.54791380100872,26.768225584594212,18.262494268684076,33.99885373681795,65.10132966529108,30.36703347088492,10.512379642366009,14.299633195781723,37.10224667583669,37.354424575882625,15.718707015130658,12.906923429619441,22.56258596973865,27.674461256304472,25.213663457129744,23.947042640990382,29.311095827602024,110.42411737734977,70.14603392939,42.769142595140025,29.02086198991293,11.368408986703262,7.651535992663799,10.745988078862899,34.48578633654287,35.91265474552979,26.82576799633199,54.362906923429506,94.74965612104558,41.77762494268682,9.432599724896772,18.04906006419073,47.282897753324185,45.54309949564426,11.067629527739632,11.797799174690494,22.63709307657039,13.530261348005588,11.258826226501538,40.049060064190876,93.19325997248988,23.83883539660706,12.741861531407626,10.947501146263177,16.848005502063266,19.899358092618062,19.652911508482354,23.28335625859699,32.21916552040352,45.865428702430115,23.469738651994522,17.722375057313155,20.26799633195779,18.110041265474525,16.135717560751942,26.413113250802372,54.46240256762962,55.068317285648796,16.959422283356343,13.960568546538257,15.590784044016523,10.3897294818891,10.97340669417699,35.5160476845483,89.0829894543789,36.444062356717154,11.587803759743224,12.936497019715755,19.90623567171023,13.700137551581848,10.263411279229686,28.24552957359018,69.25401192113686
25.10032297133628,15.810859911182908,15.639281388776755,14.028259991925674,14.647557529269205,12.491723859507475,20.447315300767038,22.373435607589833,22.75333064190543,18.24202664513528,24.633225676221226,26.239200645942724,22.346790472345575,19.361324182478786,25.857892612030675,22.62777553492126,30.852442470730804,24.642712959224852,22.793096487686682,19.951958013726305,25.285022204279365,19.376665320952768,25.298546628986685,25.945094872829976,12.88494146144528,9.720629794105792,15.84275333064189,27.418449737585867,47.85385547032692,24.072668550666144,17.54784012918856,11.647355672184197,39.86919660880096,27.100322971336325,22.253330641905514,25.52805813484053,25.667137666532124,12.29027048849418,15.158054097698836,23.300565199838523,28.62212353653615,31.49656842955188,51.79087605974952,94.55389584174445,70.40835688332656,13.29895034315706,8.515542995559219,9.776342349616613,107.46003229713352,73.89281388776772,40.43641501816723,31.514533710133236,30.17904723455792,11.777351635042326,9.370407751312056,20.17803794913213,22.17662494953577,11.671376665320933,16.63362939039162,45.80399677028664,88.43843358901923,30.560557125555146,10.825797335486495,9.44933387161882,46.671982236576454,20.108800968914004,15.62091239402503,29.612434396447334,44.750302785627895,15.86435203875656,10.440654016956008,21.649777957206307,52.34093661687549,11.554299555914238,10.841542188130795,61.550867985466155,110.54178441663342,32.35668146951954,6.704279370205867,14.946104158255881,126.761606782398,30.242430359305637,6.264029067420282,17.20993136859101,45.036939846588616,11.82781590633828,4.491522002422368,38.885748889786036,31.490714574081593,8.828017763423585,7.754138070246361,44.004642712959125,110.92248687928895,28.189543802987433,5.562171982236645,8.898667743237871,35.16673395236167,14.195195801372638,11.845377472749291,23.46628986677436,42.246467501009334,16.873637464675006,10.028259991925768,16.257165926524053,43.67803794913213,10.131408962454561,8.172184093661734,31.779773920064724,81.79632620104972,30.536737989503493,13.375050464271292,20.223455793298413,110.32741219216771,28.05551069842555,6.656237383932192,13.840734759790113,35.846184901090076,10.845175615664113,8.466895438029828,38.87363746467492,23.744650787242634,8.714775938635512,6.498990714574189,31.309850625756937,89.1491723859506,23.843762616067885,8.05651998385148,9.82559547840129
13.177892561983523,10.74070247933894,12.910537190082632,14.114256198347087,14.636983471074306,11.719008264462818,13.332438016528922,12.1095041322314,35.621900826446215,15.68450413223151,12.373966942148773,10.977479338843022,12.965289256198387,13.6630165289256,19.950619834710754,30.66363636363635,52.70681818181815,11.616528925619905,6.6842975206610795,5.067561983471114,12.360537190082686,34.16342975206614,55.29710743801628,71.75867768595026,12.941942148760313,8.785123966942177,7.587396694214854,8.912809917355364,35.135743801652936,67.24979338842954,41.401859504132155,18.494008264462806,20.003512396694333,14.382231404958736,12.563429752066014,13.91384297520673,16.903925619834734,14.071280991735538,13.992148760330586,15.614669421487609,82.61053719008268,28.30619834710749,14.849586776859423,16.431198347107458,19.177892561983466,14.329752066115711,12.681611570247934,23.225826446281104,135.63243801652874,30.872107438016535,3.536983471074306,3.6014462809917926,19.25991735537184,34.867561983471084,33.38326446280989,76.46900826446296,20.248140495867826,5.22809917355373,3.462396694214826,13.616322314049615,102.12190082644659,106.37314049586728,32.23223140495865,17.428305785123946,20.980991735537103,15.643595041322296,12.696694214876032,13.661363636363639,18.558884297520812,15.285330578512344,12.413842975206652,13.974793388429752,87.77231404958675,19.26074380165274,9.895661157024762,13.325619834710764,18.125619834710726,15.87024793388422,16.631818181818215,32.9578512396694,137.47396694214882,51.67747933884301,7.044834710743878,7.835330578512458,19.952892561983496,12.31921487603302,7.980991735537181,44.95000000000002,32.38347107438016,13.975826446281044,8.573966942148829,31.785123966942123,115.86115702479287,69.82086776859515,9.87871900826445,8.94214876033066,16.226033057851286,11.331404958677709,8.936157024793376,9.814876033057846,18.34380165289256,16.541735537190092,13.179545454545494,11.916322314049626,59.81859504132231,27.20785123966943,10.326033057851252,8.553099173553687,12.550619834710718,11.563016528925608,13.077685950413196,24.750619834710772,117.13822314049563,69.47066115702458,15.367768595041301,9.257851239669495,11.336157024793446,5.932231404958651,6.544008264462747,27.248140495867776,30.32231404958676,24.420247933884283,17.215702479338823,32.88243801652885,75.5297520661154,32.70991735537201,8.313636363636405,8.326859504132242
23.444444444444446,5.288174512055278,3.1026916698557585,18.886209975762217,123.34825870646642,19.877280265339976,2.8215333588466454,3.791427477994521,147.99183569332723,27.08636305651233,3.0660798571244285,5.383722413573233,26.677127184589892,3.5317004719989864,1.8668197474168746,22.76336267381039,74.65135859165707,15.050006378364655,6.884806735552878,6.043245311902069,10.064293915040237,7.202704426584999,8.642046179359566,18.120295956116713,12.79678530424797,7.5384615384616485,7.2052557724199255,7.133307819875064,13.773568057150054,9.48271463196831,9.577114427860623,7.909427222860218,30.63834672789899,4.210996300548661,1.7346600331673088,21.99209082791177,143.9544584768478,23.583747927031506,2.0116086235488986,4.206914147212524,154.65977803291182,17.60556193392015,1.220691414721088,5.041204235234289,35.79614746778925,4.887102946804319,1.6954968746012558,30.852659778032994,93.75302972317895,11.373261895650241,6.141344559254973,8.633244036229117,14.934940681209486,11.241612450567523,9.725730322745438,22.530807500956893,16.5263426457458,9.709019007526503,8.303865288939896,8.775609133818124,15.798953948207732,9.714121699196202,9.105625717566154,9.832886847812285,30.337543053960914,4.149126164051573,1.9216736828675707,22.82064038780457,143.82382957009776,23.127949993621613,1.9011353488962008,4.277076157672884,154.61933920142926,30.901135348896446,1.6616915422887821,4.6879704043882295,35.984691924990436,5.436280137772645,1.301824212272031,17.311264191861127,93.96096440872559,22.410766679423425,9.521112386783921,10.938002296211177,14.907131011608499,8.812093379257613,6.121061359867511,11.556958795764839,16.370710549814888,9.587192243908772,8.92626610537075,9.643321852277179,15.791555045286174,9.001913509376234,8.467661691542375,9.91822936599064,22.788748564868,3.982778415614149,2.8915678020156346,18.867585151167273,123.33231279499832,19.552876642428885,3.2127822426327803,4.94272228600591,147.49968108177092,23.951269294552922,1.9864778670749992,3.455542798826574,27.53335884679168,5.757367011098433,3.15920398009947,25.415869371093315,75.51358591657086,18.734660033167355,8.920015308075097,6.880469447633718,9.685929327720467,6.223880597014993,6.5583620359738894,14.698430922311324,12.556448526597697,7.823574435514763,10.021303737721764,10.014159969383769,13.943997958923177,7.032529659395429,6.831611174894837,7.491134073223575
20.318722345132777,18.86034292035398,19.051161504424783,18.215431415929213,16.774612831858327,12.725248893805317,12.072594026548678,15.914269911504439,29.135094026548582,18.539823008849616,16.382743362831853,14.510508849557556,14.95837942477881,22.42436393805312,39.72773783185852,43.80586283185846,18.285536504425245,17.52765486725668,16.83434734513275,14.968473451327444,19.654590707964594,41.61241703539818,43.73174778761036,24.58531526548662,19.946073008849538,19.959900442477917,18.16330199115042,15.315818584070808,15.844164823008875,17.00428650442479,15.194828539823039,15.837527654867348,50.08752765486733,22.549225663716832,19.200912610619433,20.054341814159358,20.437776548672538,14.79701327433631,11.175055309734482,19.973036504424794,124.28470685840699,30.884126106194728,9.292173672566214,8.269081858407127,12.088219026548586,32.19095685840702,68.66191924778744,109.76355088495482,19.046598451328222,8.878318584071064,9.144773230088433,32.157632743362846,100.99944690265443,115.33407079646115,80.2529037610626,37.56291482300885,20.063329646017827,17.786780973451336,16.743639380530972,21.47967367256638,41.91261061946897,33.6386891592921,18.606747787610615,17.335176991150377,49.44026548672555,21.263827433628308,12.115320796460177,15.130392699115045,20.383158185840873,19.790099557522076,17.23091814159296,20.548672566371692,124.0309734513275,113.11974557522193,72.78816371681356,32.20602876106199,11.430309734513383,7.628871681415816,7.910121681415944,28.373617256637104,19.047151548672588,38.62610619469028,83.98230088495615,115.50539269911437,99.13191371681441,30.972759955752267,8.697040929203599,8.920907079646096,20.384817477876013,17.371819690265536,18.422566371681427,33.4221515486725,41.689159292035455,21.278207964601755,16.419524336283192,18.31250000000002,18.324529867256686,15.506222345132763,12.216675884955759,12.589325221238937,17.36905420353982,19.070658185840717,18.431415929203553,16.951880530973483,27.89200774336308,44.67851216814158,40.536227876106324,20.678097345132755,13.000691371681496,14.011061946902654,15.905696902654869,17.721515486725757,19.973866150442234,25.06222345132752,43.4145464601773,39.22469579646015,17.517146017699144,14.455060840707969,17.16233407079647,18.62444690265483,20.92975663716822,15.724142699115042,14.99115044247793,16.733545353982322,15.841261061946815,15.225525442477878,18.07743362831865,20.795492256637147
12.832514252015,12.873599370945623,15.561627678395926,19.662276390800088,23.806172596815408,28.336347552585025,22.37468055828581,15.595832514252017,29.485944564576258,20.711224690387283,16.824651071358346,15.666404560644786,18.41714173383132,26.443286809514483,29.505995675250617,31.25221151955965,29.712404167485836,13.317279339492863,9.713780224100615,8.14546884214668,14.253194417141763,45.80066837035575,69.10674267741265,51.558875565166005,15.151955966188304,15.015136622763919,10.135050127776674,6.956949085905288,16.253194417141774,57.759583251424985,55.94810300766676,20.649498722233133,16.96697464124246,10.533320228032238,9.127186947119966,12.898958128563137,25.741891094947935,50.63219972478845,50.48967957538825,29.428543345783353,54.800471790839225,26.7587969333596,14.86062512286211,14.776489089836824,32.28759583251425,60.96992333398867,43.29821112640055,28.448791035974114,119.15156280715534,38.543542362885795,7.208964025948443,4.609199921368207,10.889915470808017,38.75211322980142,55.17947709848665,73.70631020247706,19.687045409868368,7.656379005307647,5.634362099469202,11.565166109691402,46.99410261450754,99.78690780420632,69.85059956752526,23.643208177707887,28.18203263219969,17.990367603695695,11.005111067426775,9.33241596225676,18.134656968744014,43.408688814625556,51.92254767053245,38.281108708472416,28.92058187536866,9.936111657165135,6.0489482995872255,7.075093375270381,26.012384509534144,87.79889915470838,92.95065854137961,47.48633772360915,108.38391979555719,36.72321604088856,13.47670532730497,9.770591704344415,12.813839197955573,29.27816001572632,55.1106742677414,73.85472773736981,27.40829565559273,23.68291724002359,24.61155887556516,32.5437389424022,50.277570277177134,52.52761942205639,23.812659720857162,14.927068999410288,28.18360526833105,24.922154511499908,17.158246510713603,12.155101238450952,13.927855317475917,21.853351680754876,25.140947513269143,24.26715156280718,30.0916060546493,28.689600943581695,20.99665814822097,15.933359543935513,18.899154708079394,30.532730489483058,35.88696677806177,28.895026538234703,28.785531747591705,27.413799882052327,23.537055238844097,20.365834480047198,24.38804796540201,29.432278356595305,30.85865932769802,28.87222331433066,17.868095144486027,22.722429722822877,24.435816787890715,24.76017298997444,27.73815608413602,25.686652250835547,17.705130725378464,14.68429329663849
16.15504162812216,13.708603145235962,14.103237742830704,17.351156336725253,16.029417206290407,8.90046253469011,7.593339500462557,11.110823311748366,85.2125809435707,38.182423681776164,13.490101757631813,8.92358926919525,8.009250693802066,5.767067530064827,7.10545790934316,27.390749306197964,126.68196114708658,40.73857539315454,4.785568917668721,2.16540240518043,3.0551341350602286,4.601850138760415,10.059019426457036,60.3346901017575,38.2982423681776,11.891211840888065,5.858649398704878,7.20444033302502,12.94653098982427,14.592414431082346,16.725439407955633,31.26586493987058,21.45457909343213,13.760222016651282,11.190564292321797,14.07049028677163,17.217021276595688,12.372987974098098,12.69010175763183,18.343015726179473,105.18020351526364,39.16595744680852,11.969472710453164,10.068455134135029,12.360962072155292,10.931544865864973,14.723959296947259,33.90841813135984,140.72099907493043,61.85846438482898,4.254949121184023,2.465309898242406,2.9896392229419497,3.3661424606843795,5.746530989824318,49.312303422756784,50.4475485661425,16.699537465309902,10.028122109158158,12.809065679926025,18.148381128584546,16.15966697502322,12.861054579093443,20.044588344125813,31.303422756706738,13.286031452358912,9.187049028677151,10.643663274745636,14.03644773358019,11.812580943570808,15.785013876040736,36.54560592044391,79.63237742830704,9.908233117483626,4.23496762257178,5.089916743755863,6.771877890841868,9.329509713228369,46.80888066604999,127.818501387604,133.65846438482902,19.187234042553225,4.5483811285845945,3.4799259944495233,3.3006475485659905,4.335615171137881,25.178353376503246,129.02442183163765,39.05346901017577,17.75837187789087,14.785198889916773,15.993709528214529,16.217206290471772,12.433487511563296,11.12728954671602,20.248473635522686,41.18519888991676,10.891026827012055,5.007770582793764,5.602405180388535,9.498982423681799,10.578353376503149,19.910638297872342,51.14727104532844,97.19074930619819,21.878260869565267,4.450323774283158,2.6699352451434777,2.413135985199066,3.206290471785449,19.883811285846445,107.30915818686321,64.67437557816837,20.57354301572622,11.311008325624393,9.696762257169363,7.992969472710534,7.052913968547633,16.68011100832563,72.96984273820544,17.533024976873367,12.803885291396893,13.916188714153616,16.229232192414457,15.090656799259888,10.393709528214618,10.673080481036102,14.941350601295104
50.45088227548072,35.03081380036882,13.59441664471952,9.763234132209574,13.910718988675209,5.907558598893871,5.3028706873848,10.174084803792462,111.0260732156965,89.62470371345802,26.848301290492486,7.592309718198633,4.416117987885237,2.850408217013495,5.74795891493282,22.811430076376077,31.37608638398733,53.51329997366349,71.14274427179365,29.22333421121942,11.617856202264976,9.63734527258358,17.823544903871444,16.18514616802729,13.445614959178279,25.793784566763296,52.494337634975025,23.798788517250472,13.960231761917342,11.99868317092443,18.71003423755596,12.707137213589736,57.871740848038044,22.489597050302866,9.616276007374136,10.398472478272444,18.813273637081938,10.471951540690048,8.765077692915437,15.976297076639453,135.41322096391866,43.90861206215434,8.87147748222269,3.211746115354174,3.726626283908221,6.549381090334503,25.76850144851202,86.26020542533581,38.408743745061734,19.604424545693956,26.233342112193803,11.682907558598886,10.115090861206205,38.59283644982882,99.22491440611066,65.10850671582841,15.803265736107523,14.335264682644198,24.527785093494835,11.388727943113015,12.317355807216089,27.470107979984185,72.34316565709788,36.00184356070576,60.41796154859089,14.946273373716075,6.292599420595208,8.671319462733733,19.731630234395695,13.407426915986274,11.61706610481963,17.662628390834882,138.5670265999475,63.31129839346836,8.556491967342618,3.165920463523932,3.3242033184092605,3.222807479589026,6.915459573347345,38.75111930471426,72.9986831709243,41.10903344745853,36.38451409007111,18.43244666842242,12.463787200421432,19.783513299973677,36.08111667105622,27.358967606004782,14.093231498551443,15.244403476428769,27.643139320516227,18.27627074005792,18.038714774822324,22.083486963392154,38.32631024493033,19.786673689755073,42.18040558335533,12.717671846194378,5.528838556755342,6.69765604424547,16.079273110350258,12.54200684751116,12.560442454569433,18.065578087964205,126.85172504608927,48.141954174348086,7.082960231761943,2.915986304977622,3.8425072425599893,4.000790097445396,8.586779036081124,39.32051619699763,67.11614432446669,37.53568606794838,25.98051092968131,13.087174084803834,9.691598630497815,9.85699236239136,19.982617856202275,25.33342112193838,12.807479589149423,14.7187253094548,26.161706610481957,19.31472214906506,16.33605478008957,12.666842243876733,18.537002897023996,12.377929944693173
25.710429856714427,33.18843718760425,31.28423858713756,24.54398533822055,19.71542819060309,19.03082305898035,17.890869710096617,19.56731089636785,30.04081972675755,30.63045651449517,24.138620459846685,23.228757080973047,29.24825058313896,34.88820393202258,30.52549150283238,27.386204598467174,25.664111962679172,25.58963678773741,23.02682439186931,25.077474175274947,32.038487170943036,38.23708763745422,29.195101632789033,23.464678440519723,25.696601132955667,25.663278907031007,22.075474841719405,19.941186271242948,19.59863378873713,20.481006331222932,19.408197267577496,22.219926691102984,37.57764078640452,40.418693768743815,41.78323892035971,35.30006664445185,28.193602132622484,27.808063978673793,21.304065311562752,18.623792069310223,111.27790736421194,49.88903698767086,20.377874041985976,12.838720426524523,15.368543818727098,33.19660113295563,43.30573142285891,61.63212262579131,24.423358880373726,11.991002999000493,13.158280573142275,30.794068643785362,70.93835388203934,89.23558813728818,57.78723758747127,29.609296901033076,28.353548817060982,26.825391536154562,24.083472175941274,24.04665111629459,29.208597134288528,29.480173275574824,26.631456181272924,27.854215261579434,31.54731756081306,12.87820726424524,11.400699766744419,15.38903698767079,26.57314228590478,56.369043652116105,70.19026991002985,48.212262579139995,108.59896701099626,48.00183272242572,38.23458847050985,36.95134955015,21.6934355214929,23.372709096967665,36.089636787737454,56.71826057980665,21.997334221926067,27.891702765744785,60.68460513162279,96.90886371209575,74.9675108297235,29.181939353548835,10.020659780073347,9.366044651782811,28.907030989670154,33.01316227924032,32.946184605131705,32.95884705098299,28.722592469176988,20.31072975674775,18.801232922359247,22.52999000333221,25.174608463845388,23.97284238587139,25.659280239920072,24.929690103298952,21.993002332555818,26.49300233255573,34.68810396534486,31.064145284905074,16.15294901699459,18.888037320893048,35.785738087304345,54.80473175608136,50.60196601132978,31.692935688104033,24.59280239920029,20.94818393868718,19.78890369876683,21.981506164611783,35.062145951349656,51.71876041319557,41.35304898367221,25.683772075974733,19.067977340886348,19.005998000666416,28.99216927690771,26.680773075641476,22.856714428523823,20.263412195934684,16.819560146617754,16.427024325224952,19.606464511829454,25.488503832055923
12.51079317269081,12.96360441767073,24.496736947791167,19.98067269076306,21.623995983935743,11.761295180722898,14.417419678714863,9.58207831325301,58.64533132530121,31.265813253012034,25.156375502008025,15.093875502008041,14.5245983935743,9.413403614457824,13.68473895582331,18.193775100401567,112.21285140562271,39.66792168674699,8.772590361445754,4.02660642570285,7.308985943775193,6.068273092369454,10.581827309236974,37.22715863453816,33.73017068273091,10.838604417670687,7.389558232931709,8.900602409638559,22.66089357429721,16.03815261044178,16.699799196787172,18.54869477911648,12.481174698795293,11.312751004016098,21.553965863453794,17.077058232931783,23.514056224899626,25.401355421686745,43.360692771084345,17.967369477911642,66.25853413654612,28.834839357429743,24.167168674698786,17.323293172690775,17.901857429718866,23.763805220883526,42.346887550200826,26.291415662650667,131.73117469879503,49.56250000000002,7.151857429718847,4.002510040160663,6.73870481927716,5.450050200803112,10.266064257028093,43.65461847389557,45.91892570281122,13.912399598393579,10.175953815261046,13.83458835341368,30.268825301204828,19.910642570281148,15.494477911646587,16.213102409638523,10.551706827309129,12.575301204819272,25.7949297188755,9.373242971887564,10.782379518072453,31.006777108433685,93.91616465863416,36.01731927710839,21.935993975903628,13.34312248995968,29.26255020080324,10.67520080321289,8.557730923694749,43.1516064257027,118.35918674698749,60.376506024096315,111.43147590361434,36.87374497991969,29.02610441767071,8.213604417670709,5.232680722891551,8.948544176706788,45.812248995984156,89.37901606425706,33.52058232931728,25.520331325301193,35.075803212851426,21.788905622489956,22.439759036144643,14.445030120481885,12.331325301204808,12.43348393574302,7.981174698795183,25.58483935742975,79.93398594377514,27.073042168674714,9.14231927710846,7.845883534136457,21.153865461847396,10.431475903614496,12.12399598393597,41.554467871485954,106.00276104417657,34.01757028112459,7.198544176706877,7.0085341365462135,21.344126506024097,11.072791164658721,40.85466867469872,66.62876506024085,85.86244979919724,21.887048192771104,4.869477911646662,3.635542168674693,10.698544176706847,13.54769076305217,24.67419678714858,37.22941767068278,58.50627510040174,20.21234939759036,10.135542168674652,5.430220883534172,7.527359437751043,7.796435742971889
